dt,individual,canopy,period,condition,Obs#,Time,Date,configName,configAuthor,remark,Observation,...13,...14,gsw,gbw,gtw,E_apparent,VPcham,VPref,VPleaf,VPDleaf,H2O_r,H2O_s,H2O_leaf,leaf_area,leaf_width,flashID,Fo,Fm,Fv/Fm,Fs,Fm',PhiPS2,PS2/1,abs,ETR,TRANS,rh_s,rh_r,Tref,Tmeas,Tleaf,P_atm,flow,flow_s,leak_pct,Qamb,batt,match_time,match_date,rh_adj,type,gsw1sec,gsw2sec,gsw4sec,flr1sec,flr2sec,flr4sec,auto,flow_set,gsw_limit,gsw_period,aw,Bla,Blb,Blc,Bld,Ble,chamber,dark,flash_type,flash_intensity,modrate,flr_limit,flr_period,P1_dur,P2_dur,P3_dur,P1_Fmax,P2_ramp,P2_slp,P3_Fmax,P3_Pred,P3_DeltaF,v_humA,v_humB,v_flowIn,v_flowOut,v_temp,v_irt,v_pres,v_par,v_F,i_LED,b_rhr,m_rhr,span_rhr,b_rhs,m_rhs,span_rhs,z_flowIn,z_flowOut,z_quantum,z_flr,flashId,lciSerNum,lcpSerNum,lcfSerNum,lcrhSerNum,version,configUpdatedAt,MEASUREMENT_HEADER_END,month,day,instrument
2026-06-22T15:04:22Z,4,Upper,morning,predrought,24,08:04:22,2026-06-22,Auto gsw+F,LI-COR Default,NA,24,NA,NA,0.004634,2.918369,0.004626,0.034629,2.882552,2.881715,3.520685,0.638132,32.578129,32.587601,39.801762,0.441786,7.5,PSF-00548_20260622080422_1fa,0,0,0,112.211105,500.724579,0.775903,0.5,0.8,3.517936,1,82.91,82.89,26.51,26.72,26.72,88.46,156.3,155.1,0.7,11,4.075,08:03:46,2026-06-22,0.27,1,-0.002,-0.002,0.01,0.516,0.85,2.191,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,500.422607,25,-0.305442,499.922272,500.287445,-0.365173,2.511724,2.494797,1.656479,0.928104,0.256845,0.002854,0.10533,0.11717,112.211105,2.26e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260622080422_1fa,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,6,22,PSA-00618
2026-06-22T19:45:13Z,1,Lower,midday,predrought,1,12:45:13,2026-06-22,Auto gsw+F,LI-COR Default,NA,1,NA,NA,-0.142198,2.919052,-0.149479,-0.712821,2.774815,2.792087,3.182842,0.408028,31.533773,31.338699,35.946957,0.441786,7.5,PSF-00548_20260622124513_1bb,0,0,0,58.642746,260.204742,0.774628,0.5,0.8,1.026304,1,89.89,90.45,24.5,25.02,25.02,88.54,156.4,155.3,0.7,3,4.105,12:44:58,2026-06-22,-0.18,1,-0.004,-0.002,-0.013,0.401,0.821,1.848,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,254.867081,25,-3.632572,252.912277,255.00592,-2.093643,2.522383,2.505131,1.657181,0.928484,0.278176,0.006214,0.075619,0.110124,58.642746,2.21e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260622124513_1bb,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,6,22,PSA-00618
2026-06-22T19:45:27Z,1,Lower,midday,predrought,2,12:45:27,2026-06-22,Auto gsw+F,LI-COR Default,NA,2,NA,NA,-0.144699,2.918418,-0.152248,-0.711504,2.811365,2.828607,3.211079,0.399714,31.946405,31.751677,36.266071,0.441786,7.5,PSF-00548_20260622124527_73e,0,0,0,49.885868,229.676682,0.7828,0.5,0.8,1.479695,1,90.41,90.96,24.63,25.16,25.16,88.54,156.3,155.3,0.6,5,4.102,12:44:58,2026-06-22,-0.18,1,-0.003,-0.003,-0.012,0.148,0.311,0.779,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,228.853226,25,-0.498161,228.547806,228.96373,-0.415924,2.523028,2.505788,1.656529,0.928508,0.276816,0.006499,0.077826,0.111365,49.885868,2.22e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260622124527_73e,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,6,22,PSA-00618
2026-06-22T19:45:41Z,1,Lower,midday,predrought,3,12:45:41,2026-06-22,Auto gsw+F,LI-COR Default,NA,3,NA,NA,-0.155547,2.919875,-0.1643,-0.740626,2.841387,2.859308,3.22684,0.385453,32.293053,32.090656,36.443962,0.441786,7.5,PSF-00548_20260622124541_df5,0,0,0,55.46558,234.30777,0.763279,0.5,0.8,1.96359,1,90.78,91.35,24.74,25.25,25.25,88.54,156.5,155.3,0.8,6,4.101,12:44:58,2026-06-22,-0.18,1,0.001,-0.003,-0.012,0.207,0.905,1.305,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,234.30777,25,0.576339,234.117157,235.132614,-1.015457,2.523519,2.506259,1.658029,0.928489,0.27562,0.006207,0.079843,0.112863,55.46558,2.26e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260622124541_df5,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,6,22,PSA-00618
2026-06-22T19:46:48Z,2,Lower,midday,predrought,4,12:46:48,2026-06-22,Auto gsw+F,LI-COR Default,NA,4,NA,NA,0.285012,2.920648,0.259672,2.261376,3.094117,3.039626,3.834602,0.740485,34.348576,34.964344,43.33202,0.441786,7.5,PSF-00548_20260622124648_a46,0,0,0,38.70821,174.601074,0.778305,0.5,0.8,3.665994,1,94.17,92.51,25.55,28.18,28.18,88.49,156.6,155.5,0.7,12,4.101,12:44:58,2026-06-22,-0.18,1,0.003,-0.001,0.029,0.208,0.735,1.964,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,174.601074,25,0.749968,174.769882,175.674408,-0.904526,2.524828,2.510601,1.658826,0.928988,0.266805,0.030307,0.089917,0.117557,38.70821,2.24e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260622124648_a46,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,6,22,PSA-00618
2026-06-22T19:47:06Z,2,Lower,midday,predrought,5,12:47:06,2026-06-22,Auto gsw+F,LI-COR Default,NA,5,NA,NA,0.152518,2.919815,0.144947,1.340972,3.141318,3.109,3.92734,0.786022,35.131435,35.49662,44.378605,0.441786,7.5,PSF-00548_20260622124706_f32,0,0,0,33.622742,153.875839,0.781494,0.5,0.8,4.862023,1,93.57,92.61,25.91,28.59,28.59,88.5,156.5,155.2,0.8,16,4.099,12:44:58,2026-06-22,-0.18,1,-0.004,-0.003,-0.013,-0.006,0.001,0.062,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,151.040558,25,-1.897192,151.038773,151.160645,-0.121872,2.524852,2.509719,1.657967,0.928246,0.262975,0.030945,0.092503,0.120875,33.622742,2.25e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260622124706_f32,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,6,22,PSA-00618
2026-06-22T19:47:21Z,2,Lower,midday,predrought,6,12:47:21,2026-06-22,Auto gsw+F,LI-COR Default,NA,6,NA,NA,0.104432,2.919013,0.100825,1.087176,3.199675,3.173475,4.114509,0.914833,35.858879,36.154934,46.492149,0.441786,7.5,PSF-00548_20260622124721_a1c,0,0,0,32.986164,142.233551,0.768085,0.5,0.8,9.713808,1,93.44,92.68,26.25,29.39,29.39,88.5,156.4,155.2,0.8,32,4.098,12:44:58,2026-06-22,-0.18,1,-0.003,-0.004,-0.014,0.277,0.234,-0.581,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,138.781433,25,-2.342628,138.756042,138.880859,-0.124817,2.524842,2.509468,1.657141,0.928269,0.259489,0.036489,0.09464,0.134983,32.986164,2.24e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260622124721_a1c,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,6,22,PSA-00618
2026-06-22T19:47:43Z,1,Upper,midday,predrought,7,12:47:43,2026-06-22,Auto gsw+F,LI-COR Default,NA,7,NA,NA,0.146049,2.919894,0.139092,2.363899,3.332119,3.27529,4.767062,1.434944,37.016659,37.658928,53.876373,0.441786,7.5,PSF-00548_20260622124743_cf5,0,0,0,40.274261,86.641975,0.535165,0.5,0.8,86.784378,1,94.38,92.77,26.77,31.97,31.97,88.48,156.5,155.3,0.8,405,4.098,12:44:58,2026-06-22,-0.18,1,0,0.003,0.013,0.127,0.33,-0.968,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,83.179596,25,-2.428533,82.826614,83.166336,-0.339722,2.524825,2.5106290000000002,1.658049,0.928487,0.254203,0.061111,0.097832,0.463267,40.274261,2.28e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260622124743_cf5,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,6,22,PSA-00618
2026-06-22T19:47:54Z,1,Upper,midday,predrought,8,12:47:54,2026-06-22,Auto gsw+F,LI-COR Default,NA,8,NA,NA,0.119909,2.919152,0.115178,2.313686,3.387389,3.331772,5.079726,1.692337,37.65554,38.284126,57.410851,0.441786,7.5,PSF-00548_20260622124754_a6e,0,0,0,32.755852,69.125488,0.526139,0.5,0.8,57.110878,1,94.31,92.76,27.06,33.1,33.1,88.48,156.4,155.2,0.8,271,4.066,12:44:58,2026-06-22,-0.18,1,-0.005,-0.001,-0.002,0.187,0.53,1.817,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,65.681931,25,-2.385353,65.519211,65.711647,-0.192436,2.52472,2.510465,1.657284,0.928202,0.251257,0.071387,0.099335,0.345544,32.755852,2.28e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260622124754_a6e,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,6,22,PSA-00618
2026-06-22T19:48:03Z,1,Upper,midday,predrought,9,12:48:03,2026-06-22,Auto gsw+F,LI-COR Default,NA,9,NA,NA,0.1239,2.919717,0.118857,2.406849,3.437788,3.379991,5.142619,1.704832,38.200947,38.854168,58.122318,0.441786,7.5,PSF-00548_20260622124803_91d,0,0,0,42.643547,107.201019,0.60221,0.5,0.8,85.192307,1,94.35,92.77,27.3,33.32,33.32,88.48,156.5,154.7,1.1,354,4.096,12:44:58,2026-06-22,-0.18,1,0.001,-0.001,-9999,0.521,0.905,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,102.22435,25,-3.583484,101.464752,102.072449,-0.607697,2.524656,2.510471,1.657866,0.927103,0.248833,0.071231,0.100541,0.417823,42.643547,2.28e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260622124803_91d,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,6,22,PSA-00618
2026-06-22T19:48:24Z,2,Upper,midday,predrought,10,12:48:24,2026-06-22,Auto gsw+F,LI-COR Default,NA,10,NA,NA,0.170825,2.919334,0.161381,2.720092,3.556896,3.491635,4.976631,1.419735,39.45406,40.191486,56.233917,0.441786,7.5,PSF-00548_20260622124824_e11,0,0,0,31.719803,122.444901,0.740946,0.5,0.8,36.998867,1,94.6,92.87,27.84,32.73,32.73,88.5,156.4,154.7,1.1,125,4.077,12:44:58,2026-06-22,-0.18,1,0.003,0.002,-9999,0.086,0.026,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,118.032578,25,-3.063506,119.140503,118.060509,1.079994,2.524636,2.510698,1.657471,0.927131,0.243589,0.057872,0.103514,0.216853,31.719803,2.27e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260622124824_e11,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,6,22,PSA-00618
2026-06-22T19:48:35Z,2,Upper,midday,predrought,11,12:48:35,2026-06-22,Auto gsw+F,LI-COR Default,NA,11,NA,NA,0.117967,2.919918,0.113386,1.707293,3.590981,3.550057,4.859806,1.268826,40.117378,40.579834,54.918182,0.441786,7.5,PSF-00548_20260622124835_ecb,0,0,0,30.560732,133.01004,0.770237,0.5,0.8,10.970518,1,94.08,93.01,28.1,32.31,32.31,88.49,156.5,154.9,1,36,4.093,12:44:58,2026-06-22,-0.18,1,-0.005,-0.004,-0.011,0.074,0.117,0.198,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,132.324097,25,-0.341804,134.180542,132.520859,1.659683,2.524746,2.509927,1.658073,0.927512,0.241099,0.049772,0.105015,0.138487,30.560732,2.24e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260622124835_ecb,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,6,22,PSA-00618
2026-06-22T19:48:46Z,2,Upper,midday,predrought,12,12:48:46,2026-06-22,Auto gsw+F,LI-COR Default,NA,12,NA,NA,0.049764,2.921048,0.048931,0.794668,3.624423,3.605397,4.991765,1.367342,40.738605,40.953579,56.403645,0.441786,7.5,PSF-00548_20260622124846_abd,0,0,0,30.725241,142.96492,0.785085,0.5,0.8,6.334222,1,93.7,93.2,28.33,32.79,32.79,88.5,156.6,154.8,1.1,20,4.092,12:44:58,2026-06-22,-0.18,1,-0.002,-0.003,-0.011,0.153,0.288,0.338,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,141.784073,25,-0.681789,142.927765,141.989166,0.938599,2.524949,2.50936,1.659241,0.927415,0.238922,0.052843,0.106444,0.12493,30.725241,2.25e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260622124846_abd,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,6,22,PSA-00618
2026-06-22T19:49:16Z,3,Lower,midday,predrought,13,12:49:16,2026-06-22,Auto gsw+F,LI-COR Default,NA,13,NA,NA,0.11475,2.91899,0.110409,1.818528,3.795778,3.752259,5.179462,1.383684,42.400326,42.892082,58.527645,0.441786,7.5,PSF-00548_20260622124916_31f,0,0,0,31.066776,151.412842,0.794821,0.5,0.8,0.820415,1,94.68,93.6,28.94,33.44,33.44,88.5,156.4,154.9,0.9,3,4.092,12:44:58,2026-06-22,-0.18,1,0.004,0.003,-9999,0.043,0.196,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,151.412842,25,0.67179,152.647369,152.374283,0.273087,2.525301,2.510571,1.657117,0.927546,0.233171,0.053631,0.110613,0.109481,31.066776,2.26e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260622124916_31f,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,6,22,PSA-00618
2026-06-22T19:49:24Z,3,Lower,midday,predrought,14,12:49:24,2026-06-22,Auto gsw+F,LI-COR Default,NA,14,NA,NA,0.087286,2.919752,0.084753,1.382811,3.828313,3.795253,5.198591,1.370279,42.885181,43.258747,58.74247,0.441786,7.5,PSF-00548_20260622124924_21a,0,0,0,30.605793,149.513504,0.795298,0.5,0.8,1.415492,1,94.54,93.72,29.12,33.51,33.51,88.5,156.5,154.8,1.1,4,4.09,12:44:58,2026-06-22,-0.18,1,0.001,-0.002,-9999,0.124,0.069,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,147.991058,25,-1.00723,148.260361,148.071991,0.18837,2.525423,2.510339,1.657902,0.927253,0.231577,0.052399,0.11166,0.111123,30.605793,2.28e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260622124924_21a,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,6,22,PSA-00618
2026-06-22T19:49:32Z,3,Lower,midday,predrought,15,12:49:32,2026-06-22,Auto gsw+F,LI-COR Default,NA,15,NA,NA,0.068865,2.919968,0.067279,1.110003,3.861781,3.835259,5.246712,1.384931,43.337975,43.637672,59.287224,0.441786,7.5,PSF-00548_20260622124932_45e,0,0,0,30.117989,150.818466,0.800303,0.5,0.8,1.704924,1,94.49,93.85,29.28,33.67,33.67,88.5,156.5,154.8,1.1,5,4.09,12:44:58,2026-06-22,-0.18,1,-0.003,-0.002,-9999,0.073,0.07,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,150.818466,25,0.112722,152.042984,150.979797,1.063187,2.525542,2.510242,1.658125,0.927402,0.230126,0.052541,0.112643,0.111892,30.117989,2.26e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260622124932_45e,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,6,22,PSA-00618
2026-06-22T19:49:53Z,3,Upper,midday,predrought,16,12:49:53,2026-06-22,Auto gsw+F,LI-COR Default,NA,16,NA,NA,0.071146,2.919123,0.069453,1.11526,3.957658,3.931026,5.304203,1.346545,44.424519,44.725494,59.942799,0.441786,7.5,PSF-00548_20260622124953_b6f,0,0,0,34.886242,146.539154,0.761932,0.5,0.8,17.683571,1,94.73,94.09,29.66,33.87,33.87,88.49,156.4,154.9,1,58,4.089,12:44:58,2026-06-22,-0.18,1,-0.004,-0.004,-9999,0.108,0.086,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,141.675705,25,-3.350766,141.385315,141.743637,-0.358322,2.525769,2.510486,1.657254,0.927466,0.226683,0.050433,0.115358,0.158173,34.886242,2.28e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260622124953_b6f,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,6,22,PSA-00618
2026-06-22T19:50:00Z,3,Upper,midday,predrought,17,12:50:00,2026-06-22,Auto gsw+F,LI-COR Default,NA,17,NA,NA,0.038822,2.918209,0.038312,0.63742,3.978931,3.963701,5.373441,1.39451,44.790874,44.962975,60.721306,0.441786,7.5,PSF-00548_20260622125000_04e,0,0,0,34.868359,145.454605,0.76028,0.5,0.8,15.568875,1,94.55,94.19,29.79,34.1,34.1,88.49,156.3,154.5,1.1,51,4.088,12:44:58,2026-06-22,-0.18,1,-0.002,-0.003,-9999,0.061,0.333,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,140.844223,25,-3.178956,140.45549,140.904984,-0.449493,2.525865,2.510214,1.656314,0.926667,0.22556,0.051792,0.116179,0.152177,34.868359,2.26e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260622125000_04e,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,6,22,PSA-00618
2026-06-22T19:50:09Z,3,Upper,midday,predrought,18,12:50:09,2026-06-22,Auto gsw+F,LI-COR Default,NA,18,NA,NA,0.055381,2.919332,0.05435,0.792536,4.026612,4.007704,5.249411,1.222798,45.288116,45.501789,59.319733,0.441786,7.5,PSF-00548_20260622125009_23a,0,0,0,39.605141,154.403336,0.743496,0.5,0.8,17.49231,1,94.76,94.32,29.95,33.68,33.68,88.49,156.4,154.5,1.2,59,4.086,12:44:58,2026-06-22,-0.18,1,-0.003,-0.004,-9999,0.764,1.361,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,149.312851,25,-3.542576,148.476364,149.333313,-0.856949,2.52599,2.510467,1.657469,0.926655,0.224065,0.044704,0.117348,0.158872,39.605141,2.29e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260622125009_23a,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,6,22,PSA-00618
2026-06-22T19:51:21Z,4,Lower,midday,predrought,19,12:51:21,2026-06-22,Auto gsw+F,LI-COR Default,NA,19,NA,NA,-0.163884,2.9206,-0.173627,-0.727156,4.223695,4.240987,4.575892,0.352197,47.923054,47.727665,51.707478,0.441786,7.5,PSF-00548_20260622125121_726,0,0,0,41.806339,178.969498,0.766405,0.5,0.8,4.435217,1,94.97,95.36,30.75,31.25,31.25,88.5,156.6,154.7,1.2,14,4.083,12:44:58,2026-06-22,-0.18,1,-0.004,0.002,-0.012,-0.01,-0.027,0.017,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,178.969498,25,0.798148,179.603226,180.111786,-0.50856,2.527185,2.510582,1.658778,0.927069,0.217148,0.006221,0.12671,0.119921,41.806339,2.26e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260622125121_726,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,6,22,PSA-00618
2026-06-22T19:51:34Z,4,Lower,midday,predrought,20,12:51:34,2026-06-22,Auto gsw+F,LI-COR Default,NA,20,NA,NA,-0.201404,2.910627,-0.216376,-0.928614,4.240276,4.262527,4.601103,0.360827,48.165783,47.914345,51.991631,0.441786,7.5,PSF-00548_20260622125134_f7f,0,0,0,40.852905,180.955414,0.774238,0.5,0.8,7.073977,1,95.08,95.58,30.8,31.35,31.35,88.5,155.3,153.9,0.9,23,4.047,12:44:58,2026-06-22,-0.18,1,-0.002,-0.003,-0.013,0.366,0.364,0.176,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,180.955414,25,1.703564,181.965714,183.393494,-1.42778,2.527472,2.510722,1.648592,0.925135,0.216733,0.00679,0.128232,0.127276,40.852905,2.26e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260622125134_f7f,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,6,22,PSA-00618
2026-06-22T19:51:49Z,4,Lower,midday,predrought,21,12:51:49,2026-06-22,Auto gsw+F,LI-COR Default,NA,21,NA,NA,-0.242058,2.904411,-0.264066,-1.128423,4.256919,4.284083,4.616116,0.359197,48.411274,48.104313,52.163338,0.441786,7.5,PSF-00548_20260622125149_c9d,0,0,0,45.370461,203.783524,0.777359,0.5,0.8,5.004952,1,95.18,95.79,30.85,31.4,31.4,88.49,154.6,152.4,1.4,16,4.082,12:44:58,2026-06-22,-0.18,1,-0.004,-0.004,-0.013,0.077,0.241,0.728,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,199.257019,25,-2.979873,198.418732,199.518829,-1.100098,2.527749,2.510856,1.642358,0.921301,0.216312,0.006884,0.130055,0.121351,45.370461,2.27e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260622125149_c9d,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,6,22,PSA-00618
2026-06-22T19:52:09Z,4,Upper,midday,predrought,22,12:52:09,2026-06-22,Auto gsw+F,LI-COR Default,NA,22,NA,NA,-0.044935,2.895306,-0.045643,-0.265461,4.316216,4.322646,4.804302,0.488086,48.85339,48.78072,54.296944,0.441786,7.5,PSF-00548_20260622125209_b27,0,0,0,50.790668,159.865662,0.682292,0.5,0.8,40.219604,1,95.8,95.94,30.98,32.11,32.11,88.48,153.5,151.2,1.5,147,4.083,12:44:58,2026-06-22,-0.18,1,-0.001,-0.003,-9999,0.085,0.202,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,157.6091,25,-1.776288,156.885986,157.323502,-0.437515,2.52792,2.511683,1.633378,0.918542,0.215213,0.013709,0.132474,0.236643,50.790668,2.26e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260622125209_b27,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,6,22,PSA-00618
2026-06-22T19:52:17Z,4,Upper,midday,predrought,23,12:52:17,2026-06-22,Auto gsw+F,LI-COR Default,NA,23,NA,NA,0.00634,2.885013,0.006326,0.036954,4.345494,4.344592,4.835584,0.49009,49.101284,49.111477,54.650326,0.441786,7.5,PSF-00548_20260622125217_063,0,0,0,50.857903,162.047897,0.686155,0.5,0.8,39.044518,1,95.95,95.93,31.07,32.22,32.22,88.48,152.3,151,0.9,142,4.081,12:44:58,2026-06-22,-0.18,1,-0.004,-0.002,-9999,0.479,0.793,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,159.677979,25,-1.744471,159.140106,159.55127,-0.411163,2.527883,2.511879,1.623432,0.917954,0.21445,0.014011,0.133416,0.232154,50.857903,2.26e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260622125217_063,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,6,22,PSA-00618
