TIMESTAMP,TotalSapFlow_L_hr,Vh_Outer_cm_hr,Vh_Inner_cm_hr,Dendro_um,TDR315_VWC,SWC_Outer_percent,SWC_Inner_percent,radiation_mtn1300_PAR,humidity_mtn_100,humidity_mtn_300,humidity_mtn_700,humidity_mtn_1300,temperature_mtn_100,temperature_mtn_300,temperature_mtn_700,temperature_mtn_1300,VPD_1m,VPD_3m,VPD_7m,VPD_13m
11/7/2021 4:00,-1.886,-2.14,-4.31, ,49.9,66.6,  ,-4.868703,97,94.1,85.2,82.2,21.39,22.68,23.28,23.39,0.08,0.16,0.42,0.51
11/7/2021 4:15,-1.893,-2.19,-4.28, ,49.9,67.13,  ,-4.375585,97,93.8,84.9,81.7,21.38,22.69,23.3,23.45,0.08,0.17,0.43,0.53
11/7/2021 4:30,-1.863,-2.14,-4.23, ,50.1,67.03,  ,-4.70433,97,93.5,84.6,81.5,21.37,22.71,23.32,23.42,0.08,0.18,0.44,0.53
11/7/2021 4:45,-1.932,-2.27,-4.33, ,50.3,67.77,  ,-4.211213,97.1,93.2,84.4,81.3,21.35,22.71,23.34,23.47,0.07,0.19,0.45,0.54
11/7/2021 5:00,-1.897,-2.24,-4.24, ,50.1,67.77,  ,-4.70433,97,92.9,84.2,81,21.31,22.73,23.33,23.5,0.08,0.2,0.45,0.55
11/7/2021 5:15,-1.889,-2.26,-4.19, ,50.1,68.8,  ,-4.539958,97,92.5,83.7,80.2,21.29,22.7,23.33,23.45,0.08,0.21,0.47,0.57
11/7/2021 5:30,-1.873,-2.29,-4.1, ,50.1,69.33,  ,-5.033075,96.2,90.5,81.9,79.09,20.94,22.55,23.03,23.11,0.09,0.26,0.51,0.59
11/7/2021 5:45,-1.894,-2.34,-4.12, ,50.1,70.31,  ,-4.375585,95.7,89.5,81.6,79.2,20.59,22.38,22.67,22.7,0.1,0.28,0.51,0.57
11/7/2021 6:00,-1.872,-2.26,-4.13, ,50.2,69.59,  ,-4.868703,95.2,88.7,81.3,79.37,20.35,22.14,22.4,22.37,0.11,0.3,0.51,0.56
11/7/2021 6:15,-1.809,-2.26,-3.91, ,50.1,69.97,  ,-4.539958,94.7,88.2,80.9,79.29,20.21,21.96,22.21,22.16,0.13,0.31,0.51,0.55
11/7/2021 6:30,-1.884,-2.3,-4.13, ,50.3,69.95,  ,-3.882468,94,87.8,80.9,79.3,20.12,21.81,22.05,21.96,0.14,0.32,0.51,0.55
11/7/2021 6:45,-1.786,-2.24,-3.85, ,50.3,69.71,  ,0.062472,93.9,87.7,80.7,79.42,20.02,21.7,21.92,21.79,0.14,0.32,0.51,0.54
11/7/2021 7:00,-1.697,-2.2,-3.58, ,50.2,68.99,  ,10.417937,93.2,87.2,80.4,79.31,19.93,21.61,21.83,21.66,0.16,0.33,0.51,0.54
11/7/2021 7:15,-1.684,-2.23,-3.5, ,50.1,69.09,  ,29.813889,92.5,87.1,80.3,79.11,19.96,21.53,21.76,21.62,0.17,0.33,0.51,0.54
11/7/2021 7:30,-1.588,-2.14,-3.26, ,50.3,68.54,  ,50.031704,92.2,87.2,80.5,79.27,19.99,21.49,21.79,21.62,0.18,0.33,0.51,0.54
11/7/2021 7:45,-1.517,-2.04,-3.12, ,50.2,67.51,  ,77.317535,93,88.3,81.2,79.39,20.14,21.55,21.98,21.85,0.17,0.3,0.5,0.54
11/7/2021 8:00,-1.426,-1.91,-2.94, ,50.3,  ,  ,99.014701,93.8,88.9,81.8,79.96,20.24,21.76,22.28,22.42,0.15,0.29,0.49,0.54
11/7/2021 8:15,-1.309,-1.78,-2.67, ,50.3,  ,  ,121.698103,95.2,90.1,83.5,80.5,20.45,22.18,22.65,22.99,0.12,0.26,0.45,0.55
11/7/2021 8:30,-1.073,-1.45,-2.2, ,50.4,  ,  ,242.840617,95.9,91,84.7,80.7,20.72,22.58,23.08,23.54,0.1,0.25,0.43,0.56
11/7/2021 8:45,-0.866,-1.25,-1.69, ,50.2,  ,  ,178.242234,96.2,91,85,81.2,20.98,22.92,23.47,24.12,0.09,0.25,0.43,0.57
11/7/2021 9:00,-0.767,-1.16,-1.44, ,50.2,  ,  ,209.966122,96.4,90.7,86.1,81.6,21.33,23.37,23.92,24.81,0.09,0.27,0.41,0.58
11/7/2021 9:15,-0.463,-0.81,-0.75, ,50.4,  ,  ,145.038994,96.5,90.7,85.3,80.8,21.74,23.88,24.6,25.53,0.09,0.28,0.45,0.63
11/7/2021 9:30,0.054,-0.19,0.4, ,50.5,  ,  ,213.746689,96.3,90.2,83.2,78.65,22.11,24.22,25.11,25.94,0.1,0.3,0.54,0.72
11/7/2021 9:45,0.318,0.12,0.99, ,50.3,  ,  ,299.713493,96,90.4,82.8,79.29,22.35,24.46,25.35,26.13,0.11,0.29,0.56,0.7
11/7/2021 10:00,0.382,0.19,1.14, ,50.4,  ,  ,298.234141,96,91.2,83.5,81.5,22.73,24.8,25.83,26.61,0.11,0.28,0.55,0.64
11/7/2021 10:15,0.921,0.73,2.45, ,50.4,58.86,  ,271.934545,93,89.5,84,81.8,23.08,25.19,26.47,27.27,0.2,0.34,0.55,0.66
11/7/2021 10:30,0.897,0.68,2.42, ,50.1,  ,  ,297.247906,89.6,87.1,83.2,82.4,23.09,25.15,26.7,27.66,0.29,0.41,0.59,0.65
11/7/2021 10:45,1.085,0.92,2.82, ,50.5,  ,  ,156.216323,89.2,87.5,82.6,81.4,23.22,25.14,26.86,27.86,0.31,0.4,0.62,0.7
11/7/2021 11:00,1.286,1.21,3.21, ,50.5,  ,  ,361.024427,88.6,87.2,82,80,23.39,25.21,27.05,27.99,0.33,0.41,0.64,0.76
11/7/2021 11:15,2.264,2.47,5.28, ,50.4,52.76,45.71,413.787991,88.3,87.6,80.1,79.64,23.49,25.24,27.47,28.07,0.34,0.4,0.73,0.77
11/7/2021 11:30,3.032,3.49,6.87, ,50.4,49.39,42.43,403.925643,88.4,87.7,78.22,79.65,23.63,25.43,28.14,28.35,0.34,0.4,0.83,0.79
11/7/2021 11:45,3.588,4.35,7.89, ,50.5,47.55,40.62,419.541028,88.4,88.1,78.37,79.47,23.79,25.62,28.3,28.68,0.34,0.39,0.83,0.81
11/7/2021 12:00,4.344,5.48,9.32, ,50.5,44.8,38.2,630.924031,88.7,88,80.1,80.7,23.91,25.82,28.25,29.01,0.34,0.4,0.76,0.77
11/7/2021 12:15,5.111,6.69,10.7, ,50.5,42.36,36.31,630.759658,88.5,87.9,81,81.7,24.01,26.01,28.21,29.29,0.34,0.41,0.73,0.75
11/7/2021 12:30,5.927,8.04,12.1, ,50.4,39.78,34.78,669.715935,88.6,87.6,81,80,24.12,26.04,28.22,29.51,0.34,0.42,0.73,0.83
11/7/2021 12:45,6.69,9.28,13.43, ,50.1,37.53,33.73,584.735365,88.4,87.5,81.2,79.17,24.15,26.16,28.27,29.78,0.35,0.42,0.72,0.87
11/7/2021 13:00,7.214,10.31,14.15, ,50.3,35.76,33.68,352.970175,88.3,87.3,81.3,77.5,24.21,26.18,28.33,30.08,0.35,0.43,0.72,0.96
11/7/2021 13:15,7.555,10.98,14.62, ,50.1,34.74,34.11,605.610669,88.3,87.4,81.2,75.85,24.28,26.28,28.39,30.41,0.36,0.43,0.73,1.05
11/7/2021 13:30,7.621,11.14,14.68, ,49.8,34.62,34.93,857.758046,88.2,87.3,80.9,74.31,24.31,26.35,28.44,30.7,0.36,0.44,0.74,1.13
11/7/2021 13:45,7.618,11.13,14.68, ,50.2,34.59,36.31,795.296506,88.3,87.5,80.5,72.73,24.39,26.43,28.53,30.9,0.36,0.43,0.76,1.22
11/7/2021 14:00,7.62,11.31,14.49, ,49.9,34.71,37.84,297.247906,88,87.1,80,71.55,24.38,26.45,28.58,31.07,0.37,0.45,0.78,1.28
11/7/2021 14:15,7.808,11.75,14.67, ,49.9,34.59,39.28,418.226048,88.3,87.2,79.65,70.48,24.4,26.43,28.59,31.24,0.36,0.44,0.8,1.34
11/7/2021 14:30,8.067,12.3,14.98, ,49.9,34.78,40.45,445.511879,88,87.1,79.27,69.7,24.46,26.44,28.6,31.35,0.37,0.45,0.81,1.39
11/7/2021 14:45,17.956,44.37,14.75, ,49.7,34.88,41.24,219.992843,87.7,86.9,78.72,68.43,24.45,26.46,28.6,31.51,0.38,0.45,0.83,1.46
11/7/2021 15:00,18.373,45.68,14.79, ,49.6,34.78,42.08,208.979887,87.7,86.7,78.34,67.6,24.47,26.43,28.55,31.52,0.38,0.46,0.85,1.5
11/7/2021 15:15,18.884,47.15,14.98, ,49.6,34.9,42.65,437.950745,87.4,86.2,77.46,67.37,24.49,26.38,28.57,31.36,0.39,0.47,0.88,1.5
11/7/2021 15:30,18.146,44.37,15.42, ,49.6,33.83,40.11,207.17179,87.2,86.4,76.48,67.07,24.48,26.32,28.52,31.14,0.39,0.47,0.92,1.49
11/7/2021 15:45,18.214,44.59,15.42, ,49.4,33.4,39.71,192.378267,86.5,85.9,75.59,68.34,24.35,26.13,28.18,30.06,0.41,0.48,0.93,1.35
11/7/2021 16:00,16.54,38.63,16.04, ,49.3,31.77,36.12,99.014701,86.1,85.8,75.5,70.32,24.18,25.98,27.84,29.12,0.42,0.48,0.92,1.2
11/7/2021 16:15,15.748,36.38,15.71, ,49.6,31.58,35.52,89.809843,85.6,84.8,75.19,71.83,24.04,25.65,27.38,28.16,0.43,0.5,0.9,1.07
11/7/2021 16:30,15.555,35.53,15.96, ,49.4,31.32,35.45,116.766929,85,84.3,75.81,73.11,23.9,25.37,26.92,27.44,0.44,0.51,0.86,0.98
11/7/2021 16:45,15.006,33.69,16.04, ,49.5,31.15,34.21,42.634943,84.7,83.1,76.32,73.7,23.77,25.08,26.36,26.96,0.45,0.54,0.81,0.94
11/7/2021 17:00,8.439,12.74,15.81, ,49.3,31.1,32.49,64.332109,84.2,82.8,76.65,73.58,23.64,24.84,25.85,26.62,0.46,0.54,0.78,0.92
11/7/2021 17:15,7.683,11.55,14.45, ,49.3,32.54,32.25,11.2398,85.4,83.5,77.42,73.35,23.52,24.54,25.02,25.99,0.42,0.51,0.72,0.9
11/7/2021 17:30,6.507,9.57,12.47, ,49.4,35.76,34.07,-1.416881,86.6,84.6,77.4,73.05,23.5,24.49,24.79,25.61,0.39,0.47,0.71,0.89
11/7/2021 17:45,5.284,7.62,10.29, ,49.3,39.56,36.89,-3.882468,86.2,84.4,77.17,74.84,23.45,24.41,24.7,25.09,0.4,0.48,0.71,0.8
11/7/2021 18:00,4.198,5.94,8.3, ,49.6,43.39,40.31,-5.033075,85.1,83.4,76.76,75.98,23.42,24.33,24.56,24.4,0.43,0.51,0.72,0.73
11/7/2021 18:15,3.178,4.49,6.29, ,49.4,47.02,44.15,-5.033075,84.4,82.3,76.59,76.44,23.29,24.2,24.32,23.95,0.45,0.53,0.71,0.7
11/7/2021 18:30,2.252,3.16,4.48, ,49.7,50.85,  ,-4.868703,83.6,81.7,76.52,76.44,23.15,24.08,24.04,23.7,0.46,0.55,0.7,0.69
11/7/2021 18:45,1.497,2.01,3.08, ,49.6,54.43,  ,-4.70433,83.2,81.1,76.32,76.11,22.96,23.88,23.78,23.45,0.47,0.56,0.7,0.69
11/7/2021 19:00,0.882,1.17,1.83, ,49.5,57.02,  ,-4.211213,82.9,80.7,76.23,75.79,22.76,23.71,23.55,23.23,0.47,0.57,0.69,0.69
11/7/2021 19:15,0.338,0.45,0.7, ,49.5,59.79,  ,-4.868703,82.8,80.4,76.1,75.5,22.59,23.51,23.35,23.09,0.47,0.57,0.69,0.69
11/7/2021 19:30,-0.009,-0.07,0.04, ,49.6,62.28,  ,-3.718095,82.3,80.1,75.91,75.19,22.44,23.36,23.18,22.96,0.48,0.57,0.68,0.7
11/7/2021 19:45,-0.338,-0.49,-0.66, ,49.6,64.57,  ,-4.868703,82.7,80.1,76.67,75.39,22.11,23.19,22.8,22.73,0.46,0.57,0.65,0.68
11/7/2021 20:00,-0.744,-1.03,-1.5, ,49.5,66.22,  ,-5.197448,83.5,79.85,77.9,76.03,21.65,22.94,22.26,22.25,0.43,0.56,0.59,0.64
11/7/2021 20:15,-0.885,-1.22,-1.79, ,49.7,66.27,  ,-4.70433,84.1,80.2,78.37,77.17,21.4,22.63,22.01,21.9,0.41,0.54,0.57,0.6
11/7/2021 20:30,-1.146,-1.54,-2.36, ,49.6,66.58,  ,-4.375585,84.3,81.7,78.67,77.64,21.52,22.46,22.24,22.12,0.4,0.5,0.57,0.6
11/7/2021 20:45,-1.274,-1.65,-2.69, ,49.5,67.06,  ,-4.04684,86,84.1,79.71,78.93,21.76,22.59,22.65,22.46,0.36,0.44,0.56,0.57
11/7/2021 21:00,-1.345,-1.77,-2.81, ,49.4,67.49,  ,-3.882468,86,84.3,79.01,78.22,21.98,22.79,23.06,22.82,0.37,0.44,0.59,0.61
11/7/2021 21:15,-1.456,-1.98,-2.97, ,49.6,67.99,  ,-4.375585,85.9,84,78.55,77.16,22.17,23.01,23.31,23.17,0.38,0.45,0.61,0.65
11/7/2021 21:30,-1.577,-2.06,-3.31, ,49.8,68.47,  ,-3.882468,85.8,83.8,78.47,76.76,22.32,23.19,23.48,23.42,0.38,0.46,0.62,0.67
11/7/2021 21:45,-1.542,-2.02,-3.23, ,49.5,68.04,  ,-4.375585,85.9,83.7,78.11,76.22,22.44,23.33,23.62,23.62,0.38,0.47,0.64,0.69
11/7/2021 22:00,-1.585,-2.15,-3.24, ,49.7,68.68,  ,-4.539958,85.7,83.6,77.92,75.9,22.52,23.41,23.72,23.73,0.39,0.47,0.65,0.71
11/7/2021 22:15,-1.646,-2.19,-3.41, ,49.9,69.47,  ,-4.868703,85.6,83.4,77.87,75.82,22.57,23.51,23.78,23.81,0.39,0.48,0.65,0.71
11/7/2021 22:30,-1.648,-2.28,-3.32, ,49.6,69.69,  ,-5.033075,85.5,83.4,77.94,75.85,22.65,23.58,23.82,23.84,0.4,0.48,0.65,0.71
11/7/2021 22:45,-1.713,-2.36,-3.46, ,49.8,69.78,  ,-4.539958,85.6,83.4,77.99,75.94,22.67,23.61,23.87,23.86,0.4,0.48,0.65,0.71
11/7/2021 23:00,-1.751,-2.41,-3.54, ,49.8,70.6,  ,-4.539958,85.6,83.4,77.95,75.87,22.73,23.66,23.92,23.89,0.4,0.49,0.65,0.72
11/7/2021 23:15,-1.743,-2.41,-3.51, ,49.7,70.76,  ,-4.211213,85.5,83.3,77.9,76.17,22.75,23.69,23.95,23.83,0.4,0.49,0.66,0.7
11/7/2021 23:30,-1.745,-2.4,-3.53, ,49.8,70.24,  ,-4.211213,85.5,83.2,77.95,76.32,22.79,23.71,23.94,23.8,0.4,0.49,0.66,0.7
11/7/2021 23:45,-1.758,-2.45,-3.52, ,49.8,70.6,  ,-4.211213,85.6,83.3,78.03,76.41,22.75,23.72,23.94,23.79,0.4,0.49,0.65,0.7
11/8/2021 0:00,-1.823,-2.55,-3.64, ,49.8,71.31,  ,-4.539958,85.6,83.3,77.95,76.31,22.77,23.72,23.97,23.83,0.4,0.49,0.66,0.7
11/8/2021 0:15,-1.784,-2.46,-3.6, ,49.6,70.95,  ,-4.539958,85.5,83.3,77.93,76.23,22.78,23.72,23.99,23.85,0.4,0.49,0.66,0.7
11/8/2021 0:30,-1.825,-2.51,-3.69, ,49.9,71.26,  ,-4.539958,85.6,83.3,77.89,76.24,22.8,23.73,24,23.85,0.4,0.49,0.66,0.7
11/8/2021 0:45,-1.871,-2.55,-3.81, ,49.9,71.31,  ,-3.882468,85.6,83.3,77.98,76.31,22.8,23.75,24,23.85,0.4,0.49,0.66,0.7
11/8/2021 1:00,-1.851,-2.55,-3.74, ,49.7,71.69,  ,-4.375585,85.6,83.2,78.01,76.3,22.81,23.75,24,23.87,0.4,0.49,0.66,0.7
11/8/2021 1:15,-1.826,-2.55,-3.65, ,49.9,71.43,  ,-4.539958,85.4,83.1,77.9,76.26,22.82,23.76,23.99,23.84,0.41,0.5,0.66,0.7
11/8/2021 1:30,-1.852,-2.56,-3.73, ,49.9,71.31,  ,-3.882468,85.4,83.1,77.97,76.31,22.83,23.76,23.96,23.84,0.41,0.5,0.66,0.7
11/8/2021 1:45,-1.892,-2.6,-3.83, ,49.9,72.13,  ,-4.539958,85.2,82.9,77.96,75.79,22.79,23.75,23.94,23.91,0.41,0.5,0.66,0.72
11/8/2021 2:00,-1.879,-2.51,-3.88, ,49.8,71.46,  ,-4.375585,85.3,82.9,77.96,75.72,22.8,23.75,23.89,23.94,0.41,0.5,0.65,0.72
11/8/2021 2:15,-1.881,-2.6,-3.79, ,50.1,72.01,  ,-4.868703,85.2,82.8,78,75.61,22.79,23.73,23.9,23.94,0.41,0.5,0.65,0.73
11/8/2021 2:30,-1.907,-2.6,-3.88, ,49.9,72.2,  ,-4.539958,85.2,82.8,78.15,75.63,22.77,23.73,23.87,23.91,0.41,0.5,0.65,0.72
11/8/2021 2:45,-1.881,-2.6,-3.79, ,49.8,71.72,  ,-4.211213,85.1,82.8,78.07,75.63,22.76,23.71,23.87,23.92,0.41,0.5,0.65,0.72
11/8/2021 3:00,-1.893,-2.64,-3.79, ,50.2,72.46,  ,-4.211213,85.2,82.9,78.02,75.47,22.74,23.69,23.88,23.93,0.41,0.5,0.65,0.73
11/8/2021 3:15,-1.869,-2.56,-3.79, ,50.1,72.1,  ,-4.70433,85.2,82.9,78.02,75.52,22.76,23.66,23.84,23.9,0.41,0.5,0.65,0.73
11/8/2021 3:30,-1.892,-2.6,-3.83, ,49.8,71.93,  ,-4.539958,85.1,82.9,78.02,75.47,22.73,23.65,23.84,23.92,0.41,0.5,0.65,0.73
11/8/2021 3:45,-1.887,-2.61,-3.8, ,50.1,72.51,  ,-4.539958,85.1,82.8,78.14,75.46,22.73,23.64,23.8,23.9,0.41,0.5,0.64,0.73
11/8/2021 4:00,-1.87,-2.52,-3.84, ,50.1,72.03,  ,-4.04684,85,82.8,78.13,75.51,22.75,23.66,23.79,23.9,0.42,0.5,0.64,0.73
11/8/2021 4:15,-1.857,-2.56,-3.75, ,49.9,71.77,  ,-4.539958,85,82.8,78.2,75.37,22.75,23.71,23.79,23.96,0.42,0.5,0.64,0.73
11/8/2021 4:30,-1.87,-2.52,-3.84, ,50.3,71.77,  ,-4.211213,84.9,82.7,78.23,75.33,22.8,23.73,23.8,23.96,0.42,0.51,0.64,0.73
11/8/2021 4:45,-1.869,-2.56,-3.79, ,50.2,71.74,  ,-4.868703,84.9,82.7,78.32,75.46,22.84,23.75,23.81,23.95,0.42,0.51,0.64,0.73
11/8/2021 5:00,-1.797,-2.52,-3.58, ,50.3,71.81,  ,-4.375585,84.9,82.7,78.45,75.59,22.82,23.76,23.8,23.92,0.42,0.51,0.64,0.72
11/8/2021 5:15,-1.722,-2.38,-3.47, ,50.2,72.01,  ,-4.70433,84.6,82.1,77.78,74.94,22.78,23.74,23.77,23.91,0.43,0.53,0.65,0.74
11/8/2021 5:30,-1.694,-2.39,-3.36, ,50.4,72.51,  ,-4.375585,83,80.5,76.8,74.44,22.67,23.6,23.44,23.61,0.47,0.57,0.67,0.75
11/8/2021 5:45,-1.609,-2.31,-3.15, ,50.4,72.29,  ,-4.868703,82.6,80,76.96,75.02,22.41,23.38,23.07,23.13,0.47,0.57,0.65,0.71
11/8/2021 6:00,-1.619,-2.26,-3.24, ,50.5,72.17,  ,-4.868703,82.5,79.97,76.99,75.3,22.2,23.14,22.8,22.84,0.47,0.57,0.64,0.69
11/8/2021 6:15,-1.51,-2.18,-2.94, ,50.5,71.81,  ,-4.868703,82.4,79.89,76.78,75.12,22.02,22.96,22.66,22.7,0.47,0.56,0.64,0.69
11/8/2021 6:30,-1.459,-2.09,-2.86, ,50.3,71.36,  ,-4.211213,82.4,79.8,76.66,75.09,21.87,22.81,22.51,22.5,0.46,0.56,0.64,0.68
11/8/2021 6:45,-1.367,-1.96,-2.68, ,50.5,70.81,  ,-2.238743,82.4,79.86,76.58,75.14,21.69,22.65,22.36,22.34,0.46,0.55,0.63,0.67
11/8/2021 7:00,-1.226,-1.85,-2.3, ,50.7,70.83,  ,3.185549,82.3,79.77,76.47,75.18,21.55,22.53,22.23,22.2,0.46,0.55,0.63,0.66
11/8/2021 7:15,-1.009,-1.59,-1.82, ,50.6,69.62,  ,11.89729,82.4,79.69,76.33,75.14,21.46,22.4,22.14,22.07,0.45,0.55,0.63,0.66
11/8/2021 7:30,-0.789,-1.34,-1.32, ,50.6,67.82,  ,20.444658,82.6,79.8,76.29,75.44,21.39,22.31,22.08,21.95,0.44,0.54,0.63,0.65
11/8/2021 7:45,-0.599,-1.13,-0.88, ,50.5,66.96,  ,38.361258,82.8,80.2,76.55,75.84,21.32,22.24,22.04,21.89,0.44,0.53,0.62,0.63
11/8/2021 8:00,-0.387,-0.83,-0.46, ,50.8,  ,  ,59.400935,83.1,80.5,76.69,76.09,21.27,22.19,22.07,21.85,0.43,0.52,0.62,0.63
11/8/2021 8:15,-0.184,-0.57,-0.03, ,50.5,  ,  ,92.111057,83.5,81.2,76.76,76.57,21.3,22.2,22.22,21.91,0.42,0.5,0.62,0.62
11/8/2021 8:30,-0.04,-0.36,0.25, ,51,  ,  ,224.266527,84.4,82.2,77.16,76.9,21.45,22.27,22.49,22.15,0.4,0.48,0.62,0.62
11/8/2021 8:45,0.045,-0.23,0.41, ,51.1,  ,  ,172.65357,85.8,84.2,79.18,78.34,21.68,22.53,22.91,22.83,0.37,0.43,0.58,0.6
11/8/2021 9:00,0.327,0.12,1.02, ,51,  ,  ,280.975031,88.1,86.6,82,79.63,21.9,22.98,23.47,23.77,0.31,0.38,0.52,0.6
11/8/2021 9:15,0.151,-0.07,0.61, ,50.8,  ,  ,373.18799,89.7,87.7,82.5,79.82,22.13,23.54,24.04,24.54,0.27,0.36,0.52,0.62
11/8/2021 9:30,-0.125,-0.38,-0.03, ,51,  ,  ,220.814705,91,88.5,84.5,81,22.62,24.08,24.67,25.39,0.25,0.34,0.48,0.62
11/8/2021 9:45,-0.339,-0.62,-0.52, ,51,  ,  ,248.758026,91.9,89.1,84.1,81.6,23.23,24.69,25.62,26.39,0.23,0.34,0.52,0.63
11/8/2021 10:00,-0.55,-0.86,-1, ,51.2,  ,  ,274.071387,92.8,89.9,84,82.5,23.81,25.31,26.48,27.34,0.21,0.33,0.55,0.64
11/8/2021 10:15,-0.271,-0.62,-0.28, ,51.1,  ,  ,276.372602,89.2,87.4,84.1,82.3,24.24,25.82,27.1,28.02,0.33,0.42,0.57,0.67
11/8/2021 10:30,-0.407,-0.82,-0.54, ,51.2,  ,  ,290.673007,86,85.9,82.4,82.2,24.07,25.78,27.29,28.33,0.42,0.47,0.64,0.69
11/8/2021 10:45,-0.474,-0.89,-0.7, ,51.2,  ,  ,287.385558,86.4,86.1,82,82.1,24.01,25.78,27.41,28.46,0.41,0.46,0.66,0.69
11/8/2021 11:00,-0.56,-1.02,-0.86, ,51.2,  ,  ,328.807422,86.8,86.7,81.8,83.2,24.12,25.9,27.7,28.65,0.4,0.44,0.68,0.66
11/8/2021 11:15,-0.473,-0.97,-0.61, ,51.2,  ,  ,312.205802,86.9,87.6,80.3,82.3,24.24,26.17,28.25,28.85,0.4,0.42,0.76,0.7
11/8/2021 11:30,-0.269,-0.77,-0.11, ,51.4,  ,  ,341.29973,87.4,87.4,79.07,81.4,24.32,26.35,28.79,29.12,0.38,0.43,0.83,0.75
11/8/2021 11:45,0.254,-0.15,1.06, ,51.4,  ,  ,501.234148,87.2,87.2,79.25,80.9,24.4,26.47,28.99,29.43,0.39,0.44,0.83,0.78
11/8/2021 12:00,1.218,1,3.2, ,51.3,  ,  ,569.613097,87.8,87.1,80.4,81.1,24.44,26.56,28.99,29.75,0.37,0.45,0.78,0.79
11/8/2021 12:15,2.59,2.88,5.98, ,51.2,51.85,44.85,482.988803,87.6,87.1,81.4,80.9,24.54,26.64,29.04,30.08,0.38,0.45,0.75,0.81
11/8/2021 12:30,4.073,4.99,8.9, ,51.3,46.59,39.73,749.76533,88,87.3,81.9,81,24.58,26.77,29.14,30.46,0.37,0.45,0.73,0.83
11/8/2021 12:45,5.471,7.29,11.31, ,51.3,41.84,36.46,590.817147,88.1,86.9,82.1,81.1,24.72,26.9,29.26,30.9,0.37,0.46,0.73,0.84
11/8/2021 13:00,6.538,9.14,13.05, ,51.3,38.2,34.95,357.079487,88,87,82.4,80,24.72,27.01,29.36,31.34,0.37,0.46,0.72,0.92
11/8/2021 13:15,7.272,10.49,14.16, ,51.2,36.03,34.54,718.205815,88.2,87.1,82.3,78.08,24.79,27.12,29.48,31.8,0.37,0.46,0.73,1.03
11/8/2021 13:30,7.608,11.08,14.7, ,51.2,35.02,35.24,852.169382,88.4,87.2,82.1,75.95,24.81,27.22,29.61,32.27,0.36,0.46,0.74,1.16
11/8/2021 13:45,7.909,11.59,15.2, ,51.1,34.71,36.43,512.904594,88.2,86.4,81.8,74.32,24.88,27.25,29.71,32.58,0.37,0.49,0.76,1.26
11/8/2021 14:00,8.039,11.9,15.32, ,51,34.43,37.63,293.467339,88.2,86.8,81.4,72.63,24.88,27.25,29.75,32.86,0.37,0.48,0.78,1.37
11/8/2021 14:15,8.219,12.29,15.53, ,51.1,34.54,38.85,612.185568,88.1,86.5,81,70.99,24.92,27.26,29.82,33.1,0.38,0.49,0.8,1.47
11/8/2021 14:30,8.374,12.67,15.66, ,50.7,34.76,39.73,433.512688,88.2,86.2,80.1,69.35,24.93,27.2,29.87,33.27,0.37,0.5,0.84,1.57
11/8/2021 14:45,8.252,12.56,15.35, ,51,35.02,40.86,213.582317,87.8,86.4,79.43,68.28,24.95,27.13,29.88,33.29,0.39,0.49,0.87,1.62
11/8/2021 15:00,8.347,12.62,15.62, ,51,35.31,41.67,233.142641,87.6,86.1,78.71,67.31,24.93,27.08,29.87,33.27,0.39,0.5,0.9,1.67
11/8/2021 15:15,18.1,44.35,15.28, ,50.6,35.57,42.41,427.430907,87.7,86.2,78,66.89,24.89,27.01,29.86,33.09,0.39,0.49,0.93,1.67
11/8/2021 15:30,18.517,45.76,15.21, ,50.8,35.31,42.94,195.501344,87.7,86.6,76.94,66.95,24.89,26.95,29.85,32.8,0.39,0.48,0.97,1.64
11/8/2021 15:45,18.597,46.08,15.14, ,50.7,35.14,42.96,375.160459,87.7,86.4,76.3,67.23,24.88,26.89,29.73,32.42,0.39,0.48,0.99,1.6
11/8/2021 16:00,18.802,46.74,15.14, ,50.6,34.62,42.82,239.71754,87.1,86.5,76.01,68.04,24.84,26.8,29.48,31.78,0.4,0.48,0.99,1.5
11/8/2021 16:15,18.855,47.15,14.88, ,50.6,34.33,42.29,121.862475,86.8,86.1,75.4,69.75,24.76,26.69,29.09,30.88,0.41,0.49,0.99,1.35
11/8/2021 16:30,18.209,44.21,15.82, ,50.5,33.95,41.07,99.672191,86.1,86,75.53,71.16,24.65,26.55,28.5,30.02,0.43,0.49,0.95,1.23
11/8/2021 16:45,17.127,40.63,15.92, ,50.2,32.85,37.87,85.207414,85.6,84.6,76.35,70.74,24.49,26.26,27.92,29.5,0.44,0.53,0.89,1.21
11/8/2021 17:00,8.602,13.03,16.07, ,50.7,31.58,34.71,50.689194,85.1,84.9,76.94,70.27,24.31,25.93,27.41,29,0.45,0.51,0.84,1.19
11/8/2021 17:15,8.064,12.22,15.06, ,50.5,31.2,32.87,16.992836,86.4,84.6,76.87,71.55,24.19,25.62,26.85,28.06,0.41,0.51,0.82,1.08
11/8/2021 17:30,7.287,10.94,13.72, ,50.4,33.16,33.25,-0.923763,88.5,85.3,76.32,73.19,24.29,25.53,26.33,27.31,0.35,0.48,0.81,0.97
11/8/2021 17:45,6.319,9.32,12.08, ,50.2,36.34,34.93,-3.882468,87.9,85.1,77.86,72.74,24.33,25.44,25.79,26.71,0.37,0.48,0.74,0.96
